BI00B32AF    @TTB208D       20220811181B0911741              CAVSAS 0.3X3 GY          CCN000003750000003750FN00000000020220801000003750NNE   20220719131655    1W    00000025000002843000000000032AF    HBYHVTB 000000000000UX427001
BI00B32DE    TT2083         20220721180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220801000001500NNM22 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VT227060
BI00B32DE    TT208D         2022072118007704160              AVSS 1.25F G             CCN000005600000005600FN00000000020220801000005600NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VS227028
BI00B32DE    TT208D         20220721180D0203949              AVSSH 0.5F W/L           CCN000004500000004500FN00000000020220801000004500NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227014
BI00B32DE    TT208D         20220721180D0203975              AVSSH 0.5F Y/R           CCN000003000000003000FN00000000020220801000003000NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227015
BI00B32DE    TT208D         20220721180D0204149              AVSSH 1.25F W/L          CCN000006400000006400FN00000000020220801000006400NNE20 20220719120259    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VS227021
BI00B32DE    TT208E         2022072118007704143              AVSS 1.25F W/B           CCN000002400000002400FN00000000020220801000002400NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VX227048
BI00B32DE    TT208E         20220721180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220801000001000NNE20 20220719120259    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VX227029
BI00A32DJ    GHT2209-1      20220721180D0204092              AVSSH 0.75F V            CCN000002000000001000FN00000000020220601000001000NNM20 20220719154536    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32DJ    GHT2209-1      20220727180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220601000001000NNM00 20220719145444    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32E2    @WY209A        20220803181E50016ZZ              AVSSCS-S 0.5FX2 DGY/R    CCN000000300000000300FN00000000020220901000000300NNE   20220719133712    1W    00000030000003096000000000032E2    SPYSE   000000000000KX327001
BI00B32P8    TAPAW-2094     202208241801W006980              IVSSH 0.35F BR           CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228263
BI00B32P8    TAPAW-2095     202208311801W006980              IVSSH 0.35F BR           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328268
BI00B32P8    TAPAW-2091     202208031801W006960              IVSSH 0.35F G            CCN000077500000077500FN00000000020220901000077500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327190
BI00B32P8    TAPAW-2092     202208101801W006960              IVSSH 0.35F G            CCN000060000000060000FN00000000020220901000060000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427229
BI00B32P8    TAPAW-2093     202208171801W006960              IVSSH 0.35F G            CCN000057500000057500FN00000000020220901000057500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128254
BI00B32P8    TAPAW-2094     202208241801W006960              IVSSH 0.35F G            CCN000060000000060000FN00000000020220901000060000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228264
BI00B32P8    TAPAW-2095     202208311801W006960              IVSSH 0.35F G            CCN000057500000057500FN00000000020220901000057500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328269
BI00B32P8    TAPAW-2091     202208031801W006941              IVSSH 0.35F GY           CCN000015000000015000FN00000000020220901000015000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327191
BI00B32P8    TAPAW-2092     202208101801W006941              IVSSH 0.35F GY           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427230
BI00B32P8    TAPAW-2093     202208171801W006941              IVSSH 0.35F GY           CCN000012500000012500FN00000000020220901000012500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128255
BI00B32P8    TAPAW-2094     202208241801W006941              IVSSH 0.35F GY           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228265
BI00B32P8    TAPAW-2095     202208311801W006941              IVSSH 0.35F GY           CCN000012500000012500FN00000000020220901000012500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328270
BI00B32P8    TAPAW-2091     202208031801W006990              IVSSH 0.35F L            CCN000050000000050000FN00000000020220901000050000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327192
BI00B32P8    TAPAW-2092     202208101801W006990              IVSSH 0.35F L            CCN000060000000060000FN00000000020220901000060000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427231
BI00B32P8    TAPAW-2093     202208171801W006990              IVSSH 0.35F L            CCN000057500000057500FN00000000020220901000057500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128256
BI00B32P8    TAPAW-2094     202208241801W006990              IVSSH 0.35F L            CCN000057500000057500FN00000000020220901000057500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228266
BI00B32P8    TAPAW-2095     202208311801W006990              IVSSH 0.35F L            CCN000060000000060000FN00000000020220901000060000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328271
BI00B32P8    TAPAW-2091     202208031801W006961              IVSSH 0.35F LG           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327193
BI00B32P8    TAPAW-2092     202208101801W006961              IVSSH 0.35F LG           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427232
BI00B32P8    TAPAW-2093     202208171801W006961              IVSSH 0.35F LG           CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128257
BI00B32P8    TAPAW-2094     202208241801W006961              IVSSH 0.35F LG           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228267
BI00B32P8    TAPAW-2095     202208311801W006961              IVSSH 0.35F LG           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328272
BI00B32P8    TAPAW-2091     202208031801W006952              IVSSH 0.35F P            CCN000022500000022500FN00000000020220901000022500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327194
BI00B32P8    TAPAW-2092     202208101801W006952              IVSSH 0.35F P            CCN000017500000017500FN00000000020220901000017500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427233
BI00B32P8    TAPAW-2093     202208171801W006952              IVSSH 0.35F P            CCN000017500000017500FN00000000020220901000017500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128258
BI00B32P8    TAPAW-2094     202208241801W006952              IVSSH 0.35F P            CCN000017500000017500FN00000000020220901000017500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228268
BI00B32P8    TAPAW-2095     202208311801W006952              IVSSH 0.35F P            CCN000020000000020000FN00000000020220901000020000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328273
BI00B32P8    TAPAW-2091     202208031801W006950              IVSSH 0.35F R            CCN000080000000080000FN00000000020220901000080000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327195
BI00B32P8    TAPAW-2092     202208101801W006950              IVSSH 0.35F R            CCN000055000000055000FN00000000020220901000055000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427234
BI00B32P8    TAPAW-2093     202208171801W006950              IVSSH 0.35F R            CCN000055000000055000FN00000000020220901000055000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128259
BI00B32P8    TAPAW-2094     202208241801W006950              IVSSH 0.35F R            CCN000055000000055000FN00000000020220901000055000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228269
BI00B32P8    TAPAW-2095     202208311801W006950              IVSSH 0.35F R            CCN000055000000055000FN00000000020220901000055000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328274
BI00B32P8    TAPAW-2091     202208031801W006991              IVSSH 0.35F SB           CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327196
BI00B32P8    TAPAW-2092     202208101801W006991              IVSSH 0.35F SB           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427235
BI00B32P8    TAPAW-2093     202208171801W006991              IVSSH 0.35F SB           CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128260
BI00B32P8    TAPAW-2094     202208241801W006991              IVSSH 0.35F SB           CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228270
BI00B32P8    TAPAW-2095     202208311801W006991              IVSSH 0.35F SB           CCN000007500000007500FN00000000020220901000007500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328275
BI00B32P8    TAPAW-2091     202208031801W006992              IVSSH 0.35F V            CCN000042500000042500FN00000000020220901000042500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327197
BI00B32P8    TAPAW-2092     202208101801W006992              IVSSH 0.35F V            CCN000035000000035000FN00000000020220901000035000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427236
BI00B32P8    TAPAW-2093     202208171801W006992              IVSSH 0.35F V            CCN000032500000032500FN00000000020220901000032500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128261
BI00B32P8    TAPAW-2094     202208241801W006992              IVSSH 0.35F V            CCN000035000000035000FN00000000020220901000035000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228271
BI00B32P8    TAPAW-2095     202208311801W006992              IVSSH 0.35F V            CCN000035000000035000FN00000000020220901000035000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328276
BI00B32P8    TAPAW-2091     202208031801W006940              IVSSH 0.35F W            CCN000045000000045000FN00000000020220901000045000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327198
BI00B32P8    TAPAW-2092     202208101801W006940              IVSSH 0.35F W            CCN000035000000035000FN00000000020220901000035000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427237
BI00B32P8    TAPAW-2093     202208171801W006940              IVSSH 0.35F W            CCN000035000000035000FN00000000020220901000035000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128262
BI00B32P8    TAPAW-2094     202208241801W006940              IVSSH 0.35F W            CCN000035000000035000FN00000000020220901000035000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228272
BI00B32P8    TAPAW-2095     202208311801W006940              IVSSH 0.35F W            CCN000035000000035000FN00000000020220901000035000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328277
BI00B32P8    TAPAW-2091     202208031801W006943              IVSSH 0.35F W/B          CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327199
BI00B32P8    TAPAW-2092     202208101801W006943              IVSSH 0.35F W/B          CCN000015000000015000FN00000000020220901000015000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427238
BI00B32P8    TAPAW-2093     202208171801W006943              IVSSH 0.35F W/B          CCN000017500000017500FN00000000020220901000017500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128263
BI00B32P8    TAPAW-2094     202208241801W006943              IVSSH 0.35F W/B          CCN000017500000017500FN00000000020220901000017500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228273
BI00B32P8    TAPAW-2095     202208311801W006943              IVSSH 0.35F W/B          CCN000015000000015000FN00000000020220901000015000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328278
BI00B32P8    TAPAW-2091     202208031801W006970              IVSSH 0.35F Y            CCN000077500000077500FN00000000020220901000077500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT327200
BI00B32P8    TAPAW-2092     202208101801W006970              IVSSH 0.35F Y            CCN000060000000060000FN00000000020220901000060000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT427239
BI00B32P8    TAPAW-2093     202208171801W006970              IVSSH 0.35F Y            CCN000060000000060000FN00000000020220901000060000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT128264
BI00B32P8    TAPAW-2094     202208241801W006970              IVSSH 0.35F Y            CCN000060000000060000FN00000000020220901000060000NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT228274
BI00B32P8    TAPAW-2095     202208311801W006970              IVSSH 0.35F Y            CCN000057500000057500FN00000000020220901000057500NNM   20220719143334    1W    00000250000000452000000000032P8    YIYTM   000000000000YT328279
BI00B32P8    TAPAW-2091     202208031801W003930              IVSSH 0.5F B             CCN000027000000027000FN00000000020220901000027000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327173
BI00B32P8    TAPAW-2092     202208101801W003930              IVSSH 0.5F B             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427210
BI00B32P8    TAPAW-2093     202208171801W003930              IVSSH 0.5F B             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128235
BI00B32P8    TAPAW-2094     202208241801W003930              IVSSH 0.5F B             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228245
BI00B32P8    TAPAW-2095     202208311801W003930              IVSSH 0.5F B             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328250
BI00B32P8    TAPAW-2091     202208031801W003980              IVSSH 0.5F BR            CCN000012600000012600FN00000000020220901000012600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327174
BI00B32P8    TAPAW-2092     202208101801W003980              IVSSH 0.5F BR            CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427211
BI00B32P8    TAPAW-2093     202208171801W003980              IVSSH 0.5F BR            CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128236
BI00B32P8    TAPAW-2094     202208241801W003980              IVSSH 0.5F BR            CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228246
BI00B32P8    TAPAW-2095     202208311801W003980              IVSSH 0.5F BR            CCN000007200000007200FN00000000020220901000007200NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328251
BI00B32P8    TAPAW-2091     202208031801W003960              IVSSH 0.5F G             CCN000034200000034200FN00000000020220901000034200NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327175
BI00B32P8    TAPAW-2092     202208101801W003960              IVSSH 0.5F G             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427212
BI00B32P8    TAPAW-2093     202208171801W003960              IVSSH 0.5F G             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128237
BI00B32P8    TAPAW-2094     202208241801W003960              IVSSH 0.5F G             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228247
BI00B32P8    TAPAW-2095     202208311801W003960              IVSSH 0.5F G             CCN000041400000041400FN00000000020220901000041400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328252
BI00B32P8    TAPAW-2091     202208031801W003941              IVSSH 0.5F GY            CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327176
BI00B32P8    TAPAW-2092     202208101801W003941              IVSSH 0.5F GY            CCN000003600000003600FN00000000020220901000003600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427213
BI00B32P8    TAPAW-2093     202208171801W003941              IVSSH 0.5F GY            CCN000005400000005400FN00000000020220901000005400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128238
BI00B32P8    TAPAW-2094     202208241801W003941              IVSSH 0.5F GY            CCN000005400000005400FN00000000020220901000005400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228248
BI00B32P8    TAPAW-2095     202208311801W003941              IVSSH 0.5F GY            CCN000003600000003600FN00000000020220901000003600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328253
BI00B32P8    TAPAW-2091     202208031801W003990              IVSSH 0.5F L             CCN000045000000045000FN00000000020220901000045000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327177
BI00B32P8    TAPAW-2092     202208101801W003990              IVSSH 0.5F L             CCN000027000000027000FN00000000020220901000027000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427214
BI00B32P8    TAPAW-2093     202208171801W003990              IVSSH 0.5F L             CCN000028800000028800FN00000000020220901000028800NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128239
BI00B32P8    TAPAW-2094     202208241801W003990              IVSSH 0.5F L             CCN000027000000027000FN00000000020220901000027000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228249
BI00B32P8    TAPAW-2095     202208311801W003990              IVSSH 0.5F L             CCN000028800000028800FN00000000020220901000028800NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328254
BI00B32P8    TAPAW-2091     202208031801W003961              IVSSH 0.5F LG            CCN000001800000001800FN00000000020220901000001800NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327178
BI00B32P8    TAPAW-2092     202208101801W003961              IVSSH 0.5F LG            CCN000003600000003600FN00000000020220901000003600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427215
BI00B32P8    TAPAW-2093     202208171801W003961              IVSSH 0.5F LG            CCN000003600000003600FN00000000020220901000003600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128240
BI00B32P8    TAPAW-2094     202208241801W003961              IVSSH 0.5F LG            CCN000001800000001800FN00000000020220901000001800NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228250
BI00B32P8    TAPAW-2095     202208311801W003961              IVSSH 0.5F LG            CCN000003600000003600FN00000000020220901000003600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328255
BI00B32P8    TAPAW-2091     202208031801W003952              IVSSH 0.5F P             CCN000007200000007200FN00000000020220901000007200NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327179
BI00B32P8    TAPAW-2092     202208101801W003952              IVSSH 0.5F P             CCN000012600000012600FN00000000020220901000012600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427216
BI00B32P8    TAPAW-2093     202208171801W003952              IVSSH 0.5F P             CCN000012600000012600FN00000000020220901000012600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128241
BI00B32P8    TAPAW-2094     202208241801W003952              IVSSH 0.5F P             CCN000012600000012600FN00000000020220901000012600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228251
BI00B32P8    TAPAW-2095     202208311801W003952              IVSSH 0.5F P             CCN000010800000010800FN00000000020220901000010800NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328256
BI00B32P8    TAPAW-2091     202208031801W003950              IVSSH 0.5F R             CCN000003600000003600FN00000000020220901000003600NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327180
BI00B32P8    TAPAW-2092     202208101801W003950              IVSSH 0.5F R             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427217
BI00B32P8    TAPAW-2093     202208171801W003950              IVSSH 0.5F R             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128242
BI00B32P8    TAPAW-2094     202208241801W003950              IVSSH 0.5F R             CCN000010800000010800FN00000000020220901000010800NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228252
BI00B32P8    TAPAW-2095     202208311801W003950              IVSSH 0.5F R             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328257
BI00B32P8    TAPAW-2091     202208031801W003940              IVSSH 0.5F W             CCN000007200000007200FN00000000020220901000007200NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327181
BI00B32P8    TAPAW-2092     202208101801W003940              IVSSH 0.5F W             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427218
BI00B32P8    TAPAW-2093     202208171801W003940              IVSSH 0.5F W             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128243
BI00B32P8    TAPAW-2094     202208241801W003940              IVSSH 0.5F W             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228253
BI00B32P8    TAPAW-2095     202208311801W003940              IVSSH 0.5F W             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328258
BI00B32P8    TAPAW-2091     202208031801W003943              IVSSH 0.5F W/B           CCN000025200000025200FN00000000020220901000025200NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327182
BI00B32P8    TAPAW-2092     202208101801W003943              IVSSH 0.5F W/B           CCN000018000000018000FN00000000020220901000018000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427219
BI00B32P8    TAPAW-2093     202208171801W003943              IVSSH 0.5F W/B           CCN000016200000016200FN00000000020220901000016200NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128244
BI00B32P8    TAPAW-2094     202208241801W003943              IVSSH 0.5F W/B           CCN000016200000016200FN00000000020220901000016200NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228254
BI00B32P8    TAPAW-2095     202208311801W003943              IVSSH 0.5F W/B           CCN000018000000018000FN00000000020220901000018000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328259
BI00B32P8    TAPAW-2091     202208031801W003970              IVSSH 0.5F Y             CCN000014400000014400FN00000000020220901000014400NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT327183
BI00B32P8    TAPAW-2092     202208101801W003970              IVSSH 0.5F Y             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT427220
BI00B32P8    TAPAW-2093     202208171801W003970              IVSSH 0.5F Y             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT128245
BI00B32P8    TAPAW-2094     202208241801W003970              IVSSH 0.5F Y             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT228255
BI00B32P8    TAPAW-2095     202208311801W003970              IVSSH 0.5F Y             CCN000009000000009000FN00000000020220901000009000NNM   20220719143334    1W    00000180000000625000000000032P8    YIYTM   000000000000YT328260
BI00B32P8    TAPAW-2091     202208031801W004030              IVSSH 0.75F B            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT327184
BI00B32P8    TAPAW-2092     202208101801W004030              IVSSH 0.75F B            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT427221
BI00B32P8    TAPAW-2093     202208171801W004030              IVSSH 0.75F B            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT128246
BI00B32P8    TAPAW-2094     202208241801W004030              IVSSH 0.75F B            CCN000005200000005200FN00000000020220901000005200NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT228256
BI00B32P8    TAPAW-2095     202208311801W004030              IVSSH 0.75F B            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT328261
BI00B32P8    TAPAW-2091     202208031801W004090              IVSSH 0.75F L            CCN000005200000005200FN00000000020220901000005200NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT327185
BI00B32P8    TAPAW-2092     202208101801W004090              IVSSH 0.75F L            CCN000005200000005200FN00000000020220901000005200NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT427222
BI00B32P8    TAPAW-2093     202208171801W004090              IVSSH 0.75F L            CCN000005200000005200FN00000000020220901000005200NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT128247
BI00B32P8    TAPAW-2094     202208241801W004090              IVSSH 0.75F L            CCN000005200000005200FN00000000020220901000005200NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT228257
BI00B32P8    TAPAW-2095     202208311801W004090              IVSSH 0.75F L            CCN000006500000006500FN00000000020220901000006500NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT328262
BI00B32P8    TAPAW-2092     202208101801W004050              IVSSH 0.75F R            CCN000001300000001300FN00000000020220901000001300NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT427223
BI00B32P8    TAPAW-2093     202208171801W004050              IVSSH 0.75F R            CCN000001300000001300FN00000000020220901000001300NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT128248
BI00B32P8    TAPAW-2094     202208241801W004050              IVSSH 0.75F R            CCN000001300000001300FN00000000020220901000001300NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT228258
BI00B32P8    TAPAW-2095     202208311801W004050              IVSSH 0.75F R            CCN000001300000001300FN00000000020220901000001300NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT328263
BI00B32P8    TAPAW-2091     202208031801W004040              IVSSH 0.75F W            CCN000007800000007800FN00000000020220901000007800NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT327186
BI00B32P8    TAPAW-2092     202208101801W004040              IVSSH 0.75F W            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT427224
BI00B32P8    TAPAW-2093     202208171801W004040              IVSSH 0.75F W            CCN000005200000005200FN00000000020220901000005200NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT128249
BI00B32P8    TAPAW-2094     202208241801W004040              IVSSH 0.75F W            CCN000003900000003900FN00000000020220901000003900NNM   20220719143334    1W    00000130000000882000000000032P8    YIYTM   000000000000YT228259
